epoch,class_accuracy,class_loss,loss,ordinal_accuracy,ordinal_loss,val_class_accuracy,val_class_loss,val_loss,val_ordinal_accuracy,val_ordinal_loss
0,0.095238097012043,0.37321820855140686,4.5661234855651855,0.2857142984867096,4.379514217376709,0.2857142984867096,0.3587118983268738,4.467393398284912,0.4285714328289032,4.288037300109863
1,0.190476194024086,0.36880630254745483,4.644008636474609,0.2380952388048172,4.459605693817139,0.2857142984867096,0.3587557375431061,4.467794895172119,0.4285714328289032,4.288416862487793
2,0.1428571492433548,0.3717908263206482,4.571489334106445,0.2857142984867096,4.385593891143799,0.2857142984867096,0.3588905334472656,4.466818809509277,0.4285714328289032,4.2873735427856445
3,0.0,0.3996485769748688,4.572246074676514,0.3333333432674408,4.372421741485596,0.2857142984867096,0.35871222615242004,4.465496063232422,0.4285714328289032,4.286139965057373
4,0.0476190485060215,0.3753781020641327,4.598814964294434,0.380952388048172,4.411126136779785,0.2857142984867096,0.3588072955608368,4.464977741241455,0.4285714328289032,4.285573959350586
5,0.190476194024086,0.3739115297794342,4.698544502258301,0.3333333432674408,4.5115885734558105,0.2857142984867096,0.35874682664871216,4.465890884399414,0.4285714328289032,4.28651762008667
6,0.3333333432674408,0.3549070358276367,4.667850017547607,0.1428571492433548,4.490396499633789,0.2857142984867096,0.35181185603141785,4.441152095794678,0.4285714328289032,4.265246391296387
7,0.2380952388048172,0.35494667291641235,3.612704038619995,0.0,3.4352307319641113,0.2857142984867096,0.35180598497390747,4.441695213317871,0.4285714328289032,4.265792369842529
8,0.1428571492433548,0.3440558910369873,3.619006633758545,0.0476190485060215,3.4469785690307617,0.2857142984867096,0.34849813580513,4.397489070892334,0.2857142984867096,4.223239898681641
9,0.1428571492433548,0.36856335401535034,3.1464481353759766,0.0,2.9621665477752686,0.2857142984867096,0.34646087884902954,4.395120143890381,0.2857142984867096,4.221889495849609
10,0.190476194024086,0.3731027841567993,2.5113258361816406,0.0,2.3247745037078857,0.2857142984867096,0.34022244811058044,4.358855724334717,0.1428571492433548,4.18874454498291
11,0.3333333432674408,0.33525416254997253,1.9934237003326416,0.0,1.8257966041564941,0.2857142984867096,0.3334687650203705,4.274704456329346,0.1428571492433548,4.107970237731934
12,0.4285714328289032,0.3020087778568268,1.7149664163589478,0.0,1.5639619827270508,0.2857142984867096,0.32648611068725586,4.122270584106445,0.1428571492433548,3.9590275287628174
13,0.3333333432674408,0.3290919363498688,1.417791724205017,0.0,1.2532457113265991,0.4285714328289032,0.3200233280658722,4.026947498321533,0.1428571492433548,3.866935968399048
14,0.4285714328289032,0.29695382714271545,1.137965440750122,0.0,0.9894884824752808,0.4285714328289032,0.3132760226726532,3.8648674488067627,0.1428571492433548,3.7082295417785645
15,0.3333333432674408,0.2782139778137207,1.0510880947113037,0.0,0.9119811058044434,0.4285714328289032,0.3085889220237732,3.7160308361053467,0.1428571492433548,3.5617363452911377
16,0.4285714328289032,0.2996739447116852,0.8338730335235596,0.0,0.6840360760688782,0.2857142984867096,0.3041161000728607,3.587531328201294,0.1428571492433548,3.4354732036590576
17,0.523809552192688,0.21327967941761017,0.7496335506439209,0.0,0.642993688583374,0.2857142984867096,0.29712560772895813,3.453016519546509,0.0,3.3044536113739014
18,0.523809552192688,0.18604174256324768,0.5146225094795227,0.0,0.42160162329673767,0.4285714328289032,0.2910436987876892,3.303596019744873,0.0,3.158074140548706
19,0.4285714328289032,0.18644195795059204,0.43852609395980835,0.0,0.3453051447868347,0.2857142984867096,0.29055196046829224,3.203596353530884,0.0,3.0583202838897705
20,0.380952388048172,0.21149428188800812,0.41279634833335876,0.0,0.3070492148399353,0.2857142984867096,0.28596362471580505,3.097052812576294,0.0,2.954071044921875
21,0.6190476417541504,0.17451009154319763,0.2735445499420166,0.0,0.18628951907157898,0.2857142984867096,0.2816303074359894,2.9951870441436768,0.0,2.8543715476989746
22,0.6666666865348816,0.1545027494430542,0.2085305005311966,0.0,0.1312791258096695,0.2857142984867096,0.2763393521308899,2.9244093894958496,0.0,2.7862396240234375
23,0.6666666865348816,0.08724895119667053,0.16545799374580383,0.0,0.12183351814746857,0.2857142984867096,0.27165791392326355,2.858588457107544,0.0,2.722759485244751
24,0.6190476417541504,0.13223254680633545,0.13540467619895935,0.0,0.06928840279579163,0.2857142984867096,0.2653958201408386,2.7621400356292725,0.0,2.6294422149658203
25,0.761904776096344,0.09770393371582031,0.12288234382867813,0.0,0.07403037697076797,0.2857142984867096,0.26306256651878357,2.766003370285034,0.0,2.634472131729126
26,0.7142857313156128,0.07775022089481354,0.09741175919771194,0.0,0.058536648750305176,0.2857142984867096,0.25962382555007935,2.747931957244873,0.0,2.618119955062866
27,0.761904776096344,0.058687012642621994,0.0715748518705368,0.0,0.04223134368658066,0.2857142984867096,0.25684070587158203,2.736724615097046,0.0,2.608304262161255
28,0.8095238208770752,0.054026342928409576,0.14844408631324768,0.0,0.12143091857433319,0.2857142984867096,0.2532128095626831,2.6941864490509033,0.0,2.567579984664917
29,0.8571428656578064,0.05930320546030998,0.04838719964027405,0.0,0.018735598772764206,0.2857142984867096,0.2521515488624573,2.702453851699829,0.0,2.576378107070923
30,0.9047619104385376,0.030542830005288124,0.031275805085897446,0.0,0.016004391014575958,0.2857142984867096,0.2506590485572815,2.7218382358551025,0.0,2.596508741378784
31,0.9047619104385376,0.03141024708747864,0.026435216888785362,0.0,0.010730093345046043,0.2857142984867096,0.2512323558330536,2.7428526878356934,0.0,2.617236614227295
32,0.9523809552192688,0.007047892548143864,0.025227556005120277,0.0,0.021703610196709633,0.2857142984867096,0.255266398191452,2.7864184379577637,0.0,2.658785343170166
33,0.9523809552192688,0.003218788420781493,0.026316877454519272,0.0,0.024707484990358353,0.2857142984867096,0.25727397203445435,2.812272310256958,0.0,2.6836352348327637
34,0.9523809552192688,0.008252282626926899,0.04129038378596306,0.0,0.03716424107551575,0.2857142984867096,0.2591516077518463,2.850992202758789,0.0,2.721416473388672
35,0.9523809552192688,0.005327106453478336,0.00878384243696928,0.0,0.006120289210230112,0.2857142984867096,0.2643141448497772,2.9232981204986572,0.0,2.7911410331726074
36,1.0,0.0006738147349096835,0.00559756625443697,0.0,0.0052606589160859585,0.2857142984867096,0.26397258043289185,2.9245030879974365,0.0,2.7925167083740234
37,0.9047619104385376,0.035053856670856476,0.022967597469687462,0.0,0.005440669599920511,0.2857142984867096,0.2718324065208435,3.0144155025482178,0.0,2.8784992694854736
38,1.0,0.0009632180444896221,0.007250556722283363,0.0,0.006768947467207909,0.2857142984867096,0.2798069417476654,3.0698275566101074,0.0,2.9299240112304688
39,1.0,0.0033334288746118546,0.006514463573694229,0.0,0.004847749136388302,0.2857142984867096,0.2840765416622162,3.0589394569396973,0.0,2.916901111602783
40,1.0,0.0004935505567118526,0.0030662675853818655,0.0,0.0028194922488182783,0.2857142984867096,0.29497554898262024,3.135404348373413,0.0,2.9879164695739746
41,1.0,0.0012917793355882168,0.006561032496392727,0.0,0.005915143061429262,0.2857142984867096,0.3055342137813568,3.2007577419281006,0.0,3.047990560531616
42,1.0,0.00012629271077457815,0.0015580697217956185,0.0,0.001494923373684287,0.2857142984867096,0.31406286358833313,3.247631072998047,0.0,3.090599536895752
43,0.9523809552192688,0.004474685061722994,0.004721745848655701,0.0,0.0024844035506248474,0.2857142984867096,0.342725545167923,3.426427125930786,0.0,3.255064010620117
