epoch,class_accuracy,class_loss,loss,ordinal_accuracy,ordinal_loss,val_class_accuracy,val_class_loss,val_loss,val_ordinal_accuracy,val_ordinal_loss
0,0.09090909361839294,0.36651331186294556,4.4818196296691895,0.09090909361839294,3.920276165008545,0.09090909361839294,0.35976341366767883,4.343435764312744,0.09090909361839294,4.1635541915893555
1,0.1515151560306549,0.37514156103134155,3.7117197513580322,0.06060606241226196,3.4261178970336914,0.09090909361839294,0.35968849062919617,4.316545009613037,0.09090909361839294,4.136700630187988
2,0.09090909361839294,0.29187431931495667,3.2059247493743896,0.06060606241226196,2.885814666748047,0.09090909361839294,0.35882338881492615,4.265227794647217,0.09090909361839294,4.085815906524658
3,0.21212121844291687,0.23696638643741608,2.776277542114258,0.06060606241226196,2.7827723026275635,0.09090909361839294,0.3573402762413025,4.162128925323486,0.09090909361839294,3.9834587574005127
4,0.27272728085517883,0.21244841814041138,2.507343292236328,0.09090909361839294,2.4486308097839355,0.09090909361839294,0.35793665051460266,4.049231052398682,0.09090909361839294,3.870262861251831
5,0.21212121844291687,0.41181480884552,2.354353666305542,0.09090909361839294,3.302236557006836,0.09090909361839294,0.35803040862083435,3.929814100265503,0.09090909361839294,3.7507989406585693
6,0.1818181872367859,0.26708149909973145,2.0947117805480957,0.09090909361839294,1.315405011177063,0.09090909361839294,0.35886600613594055,3.8081445693969727,0.09090909361839294,3.628711462020874
7,0.3333333432674408,0.49115079641342163,2.211026668548584,0.06060606241226196,5.162210464477539,0.09090909361839294,0.3596685528755188,3.76027512550354,0.09090909361839294,3.5804407596588135
8,0.39393940567970276,0.45763376355171204,1.914778470993042,0.09090909361839294,4.533172130584717,0.09090909361839294,0.3601156771183014,3.7814691066741943,0.09090909361839294,3.6014113426208496
9,0.39393940567970276,0.21662306785583496,1.7402524948120117,0.09090909361839294,2.0278072357177734,0.09090909361839294,0.3602682054042816,3.8047943115234375,0.09090909361839294,3.6246602535247803
10,0.5757575631141663,0.39492863416671753,1.7062482833862305,0.09090909361839294,3.0977489948272705,0.1818181872367859,0.36012572050094604,3.825904607772827,0.09090909361839294,3.6458418369293213
11,0.6060606241226196,0.24673601984977722,1.6507647037506104,0.09090909361839294,2.7329277992248535,0.1818181872367859,0.3592899441719055,3.8377554416656494,0.09090909361839294,3.6581101417541504
